slot_start_utc,slot_end_utc,activo,ventana_min,strategy,decision,outcome_real,acierto,pnl_neto,prob_yes_modelo,edge_neto,drift_60min,drift_15min,sigma_h,pct_spot_vs_ref,delta_ratio
2026-03-27T00:45:00+00:00,2026-03-27T00:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5567,0.0167,-0.1129,-0.14,0.004246,0.0175,
2026-03-27T00:50:00+00:00,2026-03-27T00:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6143,0.0743,-0.0578,0.5098,0.006045,0.0463,
2026-03-27T00:50:00+00:00,2026-03-27T00:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5785,0.0385,-0.1636,0.2356,0.004133,0.0239,
2026-03-27T00:55:00+00:00,2026-03-27T01:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5495,0.0095,-0.0563,0.0575,0.005584,0.0189,
2026-03-27T00:55:00+00:00,2026-03-27T01:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5869,0.0469,0.1156,0.6477,0.006455,0.0347,
2026-03-27T00:55:00+00:00,2026-03-27T01:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5774,0.0374,0.1102,0.5586,0.00473,0.022,
2026-03-27T00:55:00+00:00,2026-03-27T01:00:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5954,0.0554,-0.0217,0.0435,0.005172,0.0326,
2026-03-27T01:00:00+00:00,2026-03-27T01:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3407,0.1193,0.0609,0.8916,0.003481,-0.0379,
2026-03-27T01:00:00+00:00,2026-03-27T01:05:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.708,0.168,0.1763,1.2655,0.003321,0.044,
2026-03-27T01:00:00+00:00,2026-03-27T01:05:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5841,0.0441,0.2066,1.6124,0.004586,0.0217,
2026-03-27T01:05:00+00:00,2026-03-27T01:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3731,0.0869,-0.1599,0.4039,0.002791,-0.0207,
2026-03-27T01:05:00+00:00,2026-03-27T01:10:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4076,0.0524,-0.0924,0.6018,0.004084,-0.0231,
2026-03-27T01:05:00+00:00,2026-03-27T01:10:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3583,0.1017,-0.0954,0.3527,0.003302,-0.0294,
2026-03-27T01:05:00+00:00,2026-03-27T01:10:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4034,0.0566,-0.1627,0.5223,0.003872,-0.0217,
2026-03-27T01:10:00+00:00,2026-03-27T01:15:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4019,0.0581,0.1086,0.6083,0.004789,-0.0325,
2026-03-27T01:15:00+00:00,2026-03-27T01:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7032,0.1632,-0.01,0.5363,0.003573,0.0494,
2026-03-27T01:15:00+00:00,2026-03-27T01:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6567,0.1167,0.2202,0.6161,0.00457,0.044,
2026-03-27T01:15:00+00:00,2026-03-27T01:20:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6643,0.1243,0.1739,0.1302,0.004226,0.0434,
2026-03-27T01:15:00+00:00,2026-03-27T01:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6635,0.1235,0.1669,0.3431,0.003023,0.0302,
2026-03-27T01:20:00+00:00,2026-03-27T01:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4081,0.0519,-0.1038,0.5471,0.003646,-0.0202,
2026-03-27T01:20:00+00:00,2026-03-27T01:25:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4073,0.0527,0.0978,0.5966,0.004523,-0.029,
2026-03-27T01:20:00+00:00,2026-03-27T01:25:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3817,0.0783,0.0231,0.6471,0.004404,-0.0346,
2026-03-27T01:20:00+00:00,2026-03-27T01:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4196,0.0404,0.1908,0.9398,0.004985,-0.0293,
2026-03-27T01:20:00+00:00,2026-03-27T01:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4286,0.0314,0.1112,0.7124,0.003016,-0.0159,
2026-03-27T01:25:00+00:00,2026-03-27T01:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5554,0.0154,0.4718,0.5355,0.004868,0.0097,
2026-03-27T01:25:00+00:00,2026-03-27T01:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5639,0.0239,0.4282,0.323,0.004493,0.0115,
2026-03-27T01:25:00+00:00,2026-03-27T01:30:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5487,0.0087,0.2935,0.2169,0.004981,0.0108,
2026-03-27T01:25:00+00:00,2026-03-27T01:30:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5777,0.0377,0.2799,0.4891,0.003114,0.0111,
2026-03-27T01:30:00+00:00,2026-03-27T01:35:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7106,0.1706,0.2964,0.2146,0.00267,0.0333,
2026-03-27T01:30:00+00:00,2026-03-27T01:35:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7587,0.2187,0.5443,0.4613,0.003042,0.0461,
2026-03-27T01:30:00+00:00,2026-03-27T01:35:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.645,0.105,0.3481,0.3037,0.003991,0.0325,
2026-03-27T01:30:00+00:00,2026-03-27T01:35:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7885,0.2485,0.3596,0.4698,0.002129,0.0381,
2026-03-27T01:35:00+00:00,2026-03-27T01:40:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6882,0.1482,0.3796,0.3135,0.00275,0.0285,
2026-03-27T01:35:00+00:00,2026-03-27T01:40:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6822,0.1422,0.5321,0.4777,0.003686,0.0362,
2026-03-27T01:35:00+00:00,2026-03-27T01:40:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5453,0.0053,0.5446,0.4153,0.003087,0.0,
2026-03-27T01:35:00+00:00,2026-03-27T01:40:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5545,0.0145,0.353,-0.2344,0.003735,0.0073,
2026-03-27T01:35:00+00:00,2026-03-27T01:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6888,0.1488,0.3821,0.3556,0.002122,0.0206,
2026-03-27T01:40:00+00:00,2026-03-27T01:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.334,0.126,0.1307,-0.3883,0.00244,-0.0292,
2026-03-27T01:40:00+00:00,2026-03-27T01:45:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3083,0.1517,0.2198,-0.5532,0.003288,-0.0461,
2026-03-27T01:40:00+00:00,2026-03-27T01:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3848,0.0752,0.1924,-0.3299,0.002095,-0.019,
2026-03-27T01:45:00+00:00,2026-03-27T01:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3552,0.1048,0.3446,-0.265,0.002207,-0.0269,
2026-03-27T01:45:00+00:00,2026-03-27T01:50:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3245,0.1355,0.4286,-0.5989,0.003318,-0.0461,
2026-03-27T01:45:00+00:00,2026-03-27T01:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6239,0.0839,0.4488,-0.1464,0.002715,0.0147,
2026-03-27T01:45:00+00:00,2026-03-27T01:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3389,0.1211,0.414,-0.3902,0.003402,-0.0434,
2026-03-27T01:45:00+00:00,2026-03-27T01:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2578,0.2022,0.3088,-0.3424,0.001961,-0.0381,
2026-03-27T01:50:00+00:00,2026-03-27T01:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5615,0.0215,0.4198,0.4121,0.00254,0.0031,
2026-03-27T01:50:00+00:00,2026-03-27T01:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5869,0.0469,0.4398,0.0922,0.003324,0.0115,
2026-03-27T01:50:00+00:00,2026-03-27T01:55:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5867,0.0467,0.4483,0.7329,0.002615,0.0073,
2026-03-27T01:50:00+00:00,2026-03-27T01:55:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6254,0.0854,0.4353,0.0867,0.003504,0.0217,
2026-03-27T01:50:00+00:00,2026-03-27T01:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5476,0.0076,0.3978,0.2982,0.002148,0.0,
2026-03-27T01:55:00+00:00,2026-03-27T02:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6914,0.1514,0.3864,1.0792,0.002912,0.0311,
2026-03-27T01:55:00+00:00,2026-03-27T02:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6959,0.1559,0.3528,0.8137,0.003724,0.0434,
2026-03-27T01:55:00+00:00,2026-03-27T02:00:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6695,0.1295,0.3802,1.1721,0.003427,0.0325,
2026-03-27T01:55:00+00:00,2026-03-27T02:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6786,0.1386,0.3544,0.8571,0.002345,0.0222,
2026-03-27T02:00:00+00:00,2026-03-27T02:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4268,0.0332,0.3962,1.0978,0.002874,-0.0203,
2026-03-27T02:00:00+00:00,2026-03-27T02:05:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3969,0.0631,0.4046,0.9643,0.003571,-0.0308,
2026-03-27T02:00:00+00:00,2026-03-27T02:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3375,0.1225,0.3018,0.7362,0.002314,-0.0301,
2026-03-27T02:05:00+00:00,2026-03-27T02:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6281,0.0881,0.4629,0.5757,0.002917,0.0169,
2026-03-27T02:05:00+00:00,2026-03-27T02:10:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6008,0.0608,0.4726,0.6334,0.003242,0.0135,
2026-03-27T02:05:00+00:00,2026-03-27T02:10:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6359,0.0959,0.4738,0.7374,0.003443,0.023,
2026-03-27T02:05:00+00:00,2026-03-27T02:10:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6058,0.0658,0.4564,0.6067,0.002659,0.0108,
2026-03-27T02:05:00+00:00,2026-03-27T02:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5675,0.0275,0.4071,0.2599,0.002266,0.0032,
2026-03-27T02:10:00+00:00,2026-03-27T02:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3401,0.1199,0.3927,0.4364,0.003188,-0.0405,
2026-03-27T02:10:00+00:00,2026-03-27T02:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4566,0.0034,0.3078,0.0585,0.003367,-0.0146,
2026-03-27T02:10:00+00:00,2026-03-27T02:15:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4327,0.0273,0.2779,0.095,0.002197,-0.0142,
2026-03-27T02:15:00+00:00,2026-03-27T02:20:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3073,0.1527,0.1038,-0.5981,0.00341,-0.0461,
2026-03-27T02:15:00+00:00,2026-03-27T02:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2891,0.1709,0.1684,-0.4673,0.00235,-0.0365,
2026-03-27T02:15:00+00:00,2026-03-27T02:20:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3794,0.0806,0.141,-0.5625,0.002436,-0.0217,
2026-03-27T02:15:00+00:00,2026-03-27T02:20:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.221,0.239,0.1175,-0.3928,0.002137,-0.0444,
2026-03-27T02:20:00+00:00,2026-03-27T02:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6618,0.1218,0.2087,-0.4664,0.00287,0.0274,
2026-03-27T02:20:00+00:00,2026-03-27T02:25:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.7317,0.1917,0.1634,-0.6362,0.002652,0.0396,
2026-03-27T02:20:00+00:00,2026-03-27T02:25:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6616,0.1216,0.0577,-1.0121,0.003305,0.0346,
2026-03-27T02:20:00+00:00,2026-03-27T02:25:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5673,0.0273,0.1318,-0.4092,0.002174,0.0073,
2026-03-27T02:20:00+00:00,2026-03-27T02:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6499,0.1099,0.1175,-0.4435,0.001951,0.0174,
2026-03-27T02:25:00+00:00,2026-03-27T02:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.272,0.188,-0.0807,-1.196,0.00303,-0.0461,
2026-03-27T02:25:00+00:00,2026-03-27T02:30:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4362,0.0238,0.0659,-0.2923,0.001498,-0.0073,
2026-03-27T02:25:00+00:00,2026-03-27T02:30:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5778,0.0378,0.1301,-0.1731,0.002565,0.0108,
2026-03-27T02:25:00+00:00,2026-03-27T02:30:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3842,0.0758,0.0016,-0.6144,0.001665,-0.0127,
2026-03-27T02:30:00+00:00,2026-03-27T02:35:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.7907,0.2507,0.2074,0.3263,0.002291,0.0444,
2026-03-27T02:35:00+00:00,2026-03-27T02:40:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.44,0.02,0.086,0.168,0.002728,-0.0121,
2026-03-27T02:35:00+00:00,2026-03-27T02:40:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6573,0.1173,0.2601,0.9534,0.004547,0.0433,
2026-03-27T02:35:00+00:00,2026-03-27T02:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6633,0.1233,0.0793,0.2029,0.00216,0.0222,
2026-03-27T02:40:00+00:00,2026-03-27T02:45:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3835,0.0765,0.4547,0.6142,0.003781,-0.0365,
2026-03-27T02:40:00+00:00,2026-03-27T02:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3731,0.0869,0.0381,-0.184,0.002393,-0.0206,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5421,0.0021,0.0796,-0.7748,0.002402,0.0052,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.568,0.028,0.0184,-0.9561,0.003017,0.013,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.544,0.004,-0.0115,-0.9667,0.003974,0.0115,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.666,0.126,0.3882,-0.3499,0.003879,0.0365,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.585,0.045,0.3038,-0.7773,0.004816,0.0216,
2026-03-27T02:45:00+00:00,2026-03-27T02:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6512,0.1112,0.0746,-0.5636,0.002494,0.0238,
2026-03-27T02:50:00+00:00,2026-03-27T02:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6652,0.1252,-0.0172,-0.1452,0.002168,0.0242,
2026-03-27T02:50:00+00:00,2026-03-27T02:55:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5589,0.0189,-0.0579,-0.3957,0.002653,0.0111,
2026-03-27T02:50:00+00:00,2026-03-27T02:55:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5927,0.0527,-0.0691,-0.2765,0.003618,0.0231,
2026-03-27T02:50:00+00:00,2026-03-27T02:55:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6769,0.1369,-0.0254,-0.1204,0.002105,0.0254,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3567,0.1033,-0.153,0.2953,0.00174,-0.014,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3474,0.1126,-0.1818,0.2398,0.002398,-0.0213,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2914,0.1686,-0.1151,0.8316,0.003385,-0.0461,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.3313,0.1287,0.2338,0.5549,0.002243,-0.0292,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4439,0.0161,0.0649,0.5631,0.00267,-0.0108,
2026-03-27T02:55:00+00:00,2026-03-27T03:00:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2678,0.1922,-0.0887,0.3491,0.001579,-0.0238,
2026-03-27T03:00:00+00:00,2026-03-27T03:05:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2705,0.1895,-0.2545,-0.241,0.001459,-0.0188,
2026-03-27T03:00:00+00:00,2026-03-27T03:05:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2314,0.2286,-0.333,-0.4444,0.001798,-0.0285,
2026-03-27T03:00:00+00:00,2026-03-27T03:05:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.229,0.231,-0.2876,0.0461,0.002658,-0.0461,
2026-03-27T03:00:00+00:00,2026-03-27T03:05:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.1087,0.3513,-0.1948,-0.3425,0.001497,-0.0444,
2026-03-27T03:05:00+00:00,2026-03-27T03:10:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.1413,0.3187,-0.3894,-0.9157,0.001696,-0.0405,
2026-03-27T03:05:00+00:00,2026-03-27T03:10:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2684,0.1916,-0.0731,-1.0794,0.002827,-0.0439,
2026-03-27T03:05:00+00:00,2026-03-27T03:10:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2387,0.2213,-0.2692,-0.7165,0.00163,-0.0254,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.2472,0.2128,-0.6398,-1.5162,0.002619,-0.0355,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3396,0.1204,-0.6728,-1.7624,0.003823,-0.0296,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3852,0.0748,-0.69,-1.8442,0.004599,-0.0232,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3251,0.1349,-0.2777,-1.9831,0.003525,-0.0366,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3686,0.0914,-0.3787,-1.7735,0.003235,-0.0217,
2026-03-27T03:10:00+00:00,2026-03-27T03:15:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3172,0.1428,-0.418,-1.2238,0.002251,-0.0207,
2026-03-27T03:15:00+00:00,2026-03-27T03:20:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6292,0.0892,-0.3394,-0.669,0.003294,0.0337,
2026-03-27T03:15:00+00:00,2026-03-27T03:20:00+00:00,XRP,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.579,0.039,-0.1243,-0.8473,0.003863,0.022,
2026-03-27T03:20:00+00:00,2026-03-27T03:25:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5837,0.0437,-0.2395,0.135,0.003288,0.0219,
2026-03-27T03:20:00+00:00,2026-03-27T03:25:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5588,0.0188,-0.2421,-0.554,0.004996,0.0231,
2026-03-27T03:20:00+00:00,2026-03-27T03:25:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6745,0.1345,-0.3044,-0.5844,0.002426,0.0334,
2026-03-27T03:25:00+00:00,2026-03-27T03:30:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6189,0.0789,-0.2026,0.8024,0.003779,0.0329,
2026-03-27T03:25:00+00:00,2026-03-27T03:30:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6001,0.0601,-0.3728,0.427,0.004679,0.0369,
2026-03-27T03:25:00+00:00,2026-03-27T03:30:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.558,0.018,-0.2422,0.6021,0.005071,0.0231,
2026-03-27T03:25:00+00:00,2026-03-27T03:30:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6117,0.0717,-0.1624,0.6952,0.00407,0.0325,
2026-03-27T03:30:00+00:00,2026-03-27T03:35:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3638,0.0962,-0.3265,0.3783,0.003207,-0.0234,
2026-03-27T03:30:00+00:00,2026-03-27T03:35:00+00:00,ETH,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4255,0.0345,-0.5445,0.3783,0.00357,-0.0082,
2026-03-27T03:30:00+00:00,2026-03-27T03:35:00+00:00,SOL,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3398,0.1202,-0.4258,0.2313,0.003916,-0.0347,
2026-03-27T03:30:00+00:00,2026-03-27T03:35:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.3373,0.1227,-0.4301,-0.0878,0.002688,-0.022,
2026-03-27T03:30:00+00:00,2026-03-27T03:35:00+00:00,DOGE,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.2945,0.1655,-0.475,0.0434,0.003678,-0.0434,
2026-03-27T03:35:00+00:00,2026-03-27T03:40:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6902,0.1502,-0.1229,0.4354,0.00287,0.0388,
2026-03-27T03:35:00+00:00,2026-03-27T03:40:00+00:00,ETH,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6808,0.1408,-0.347,0.1957,0.003515,0.0484,
2026-03-27T03:35:00+00:00,2026-03-27T03:40:00+00:00,BNB,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4562,0.0038,-0.3011,0.2163,0.002327,-0.0016,
2026-03-27T03:40:00+00:00,2026-03-27T03:45:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.6321,0.0921,0.0306,0.5451,0.003067,0.0262,
2026-03-27T03:40:00+00:00,2026-03-27T03:45:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5871,0.0471,-0.1624,-0.1301,0.003341,0.0217,
2026-03-27T03:40:00+00:00,2026-03-27T03:45:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5903,0.0503,-0.2047,0.2991,0.002389,0.0175,
2026-03-27T03:45:00+00:00,2026-03-27T03:50:00+00:00,BTC,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6009,0.0609,-0.118,0.0602,0.002358,0.0175,
2026-03-27T03:45:00+00:00,2026-03-27T03:50:00+00:00,SOL,5,UPDOWN_GBM,BUY_YES,NO,0,-0.5,0.5449,0.0049,-0.1961,-0.0462,0.002845,0.0116,
2026-03-27T03:45:00+00:00,2026-03-27T03:50:00+00:00,XRP,5,UPDOWN_GBM,BUY_NO,YES,0,-0.5,0.4028,0.0572,-0.3867,-0.1757,0.002167,-0.0073,
2026-03-27T03:45:00+00:00,2026-03-27T03:50:00+00:00,DOGE,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.6437,0.1037,-0.3678,-0.3471,0.002781,0.0326,
2026-03-27T03:45:00+00:00,2026-03-27T03:50:00+00:00,BNB,5,UPDOWN_GBM,BUY_YES,YES,1,0.48,0.5942,0.0542,-0.3425,-0.1908,0.001917,0.0175,
2026-03-27T03:50:00+00:00,2026-03-27T03:55:00+00:00,BTC,5,UPDOWN_GBM,BUY_NO,NO,1,0.48,0.4341,0.0259,-0.1566,-0.2803,0.002315,-0.0073,
